text,label,prediction
Coronavirus Task Force Declares Public Health Emergency https://t.co/lSodhOAQrj,0,Neutral
Disruptions caused by #COVID19 are starting to ripple through #emergingmarkets. March data show sharp slowdowns in… https://t.co/oufpbwIhJb,0,Bearish
DIY stock indices pose challenge to investment heavyweights https://t.co/RfKJ0ClC14,0,Neutral
Dizzying swings are torching Wall Street predictions https://t.co/BvV6iItVRt,0,Bullish
Ealing’s downturn hits high-priced houses https://t.co/WLEnqLdOf1,0,Bearish
Economic indicator dulls allure of haven assets https://t.co/EJ7qAQfXP2,0,Bearish
"Energy has gone nowhere in the past decade, and it could get worse before it gets better https://t.co/PSDVJKnQ3B",0,Bearish
"Era of ‘stratospheric profits’ for banks is over, Bradesco CE0 says https://t.co/aaPiYhQM8b",0,Bearish
Even those who go down to the sea in ships are being affected by #COVID19 as demand drops and distribution channels… https://t.co/NrZf0j2TZq,0,Bearish
Everything Is Broken: The Most Profitable Trade Since 1993 Is Now Upside Down  https://t.co/gcsFDy6iFd,0,Bearish
Expect A Weaker Dollar In 2020. Read more and sign up for updates: https://t.co/mLTiueEXHn #economy #stockmarket #trading,0,Bearish
Facing Catastrophe: Loss Of Working Hours To Equal 195m Full-Time Jobs According To UN Agency  https://t.co/JUs99JOK5t,0,Bearish
Fewer international students are coming to the United States. That's cost the US economy $11.8 billion and more tha… https://t.co/bvewZMLka7,0,Neutral
FirstFarms A/S (CPH:FFARMS) Delivered A Weaker ROE Than Its Industry,0,Bearish
"Forget 'Ides Of March', Washington 'Storms Of December' Loom Over ""The Holidays"" https://t.co/KK7SgNSh1E",0,Bearish
From @BreakingViews: Why Italy and France have bad economic headaches https://t.co/quLJ6Us2gR,0,Bearish
Fun fact: there are about 35 million people still in credit-card debt from last year’s round of holiday shopping. H… https://t.co/jCGa4zu6Nl,0,Bearish
Goldman Sachs Says Wealthiest to Back off Stocks,0,Bearish
GoPro's share price has had a ride as turbulent as some of the heart-stopping stunt videos the camera is responsibl… https://t.co/gdiJt50HGK,0,Bullish
Gundlach: Trouble Brewing In Debt Markets As The 'Real Turmoil' Is Only Beginning https://t.co/V0muhfT6dX,0,Bearish
Here's a warning about negative interest rates and how they can do a lot more damage https://t.co/4arbZd3Mos https://t.co/jBLlpdmiYC,0,Bearish
Highlight: “The number one challenge facing small and medium-sized enterprises there’s not enough labor — willing a… https://t.co/A2f4FiJyj3,0,Bearish
Highlight: “There’s going to be a bloodbath in terms of synergy savings and retrenchment…” @InvescoUS's… https://t.co/YPgyDW3rMX,0,Bearish
"Highlight: “We’ve see again and again that Tesla can’t live up to Elon Musk’s promises,"" @NewConstructs Investment… https://t.co/9BX4enQaL2",0,Bearish
"Highlight: 'January has been very warm ” it has had a negative impact on a lot of stocks,â€ @Jefferies Analyst TJ Th... https://t.co/BEi2z75YWw",0,Bearish
"Historically, a down January significantly increases the odds of a down year. These is the S&P's January and full y... https://t.co/KwYpetizem",0,Bearish
Holiday Season In Jeopardy As Consumers Reign In Spending Amid Economic Downturn  https://t.co/FnddB5woQL,0,Bearish
How did the vaping industry go from viral status to crisis control? https://t.co/CiqLPt4SbB,0,Neutral
How South Korea’s low birth rate adds to the case for QE https://t.co/GxY567Tu01,0,Bullish
In case you need another reason to delete your Facebook: https://t.co/YEEHiptvAV,0,Bearish
Influential U.S. doctors group calls for ban on vaping products,0,Bearish
Inside the PBOC’s struggle to balance China’s growth and debt https://t.co/gTlQQ5Ry0P,0,Neutral
"Investors should prepare for a coronavirus-induced 'vicious spiral' more than twice as bad as the financial crisis,… https://t.co/DfPJxkxz36",0,Bearish
"Investors should prepare for a coronavirus-induced 'vicious spiral' more than twice as bad as the financial crisis,… https://t.co/mPvWa8T7IK",0,Bearish
Iranian Strike on U.S. Forces Roils Markets #index #MarketScreener https://t.co/fU5DTtl5Q5 https://t.co/JQHmnd54oH,0,Bearish
Jamie Dimon expects fallout from the coronavirus pandemic to include a major economic downturn and stress similar t… https://t.co/OiLhueL7nv,0,Bearish
JPMorgan Chase CEO Jamie Dimon said he sees a 'bad recession' in 2020. More here: https://t.co/YZkgXZzJUx https://t.co/6YDSlmQArh,0,Bearish
"JPMorgan Chase chief Jamie Dimon said he expects the coronavirus crisis to include a ""bad recession"" and elements o… https://t.co/w8hyHTe0yW",0,Bearish
"Just when it seemed like things couldn't get worse for Tesla after the botched unveiling of its Cybertruck, the int… https://t.co/VwpJZ2lDpg",0,Bearish
Latin America's economy was already going backward when the coronavirus hit. Now it's at risk of losing a whole dec… https://t.co/MLK8U4vIV0,0,Bearish
"Market bounce is an 'aftershock' with 'pretty horrific' earnings to come, Citi analyst says https://t.co/GyG0DStncb",0,Bearish
Miners Are Facing Challenges Globally,0,Neutral
"More stockmarket volatility, less buying the dip, and slower earnings per share growth ahead, Goldman Sachs says https://t.co/pbocwzzG48",0,Bearish
"More than $56 billion of dividends have been scrapped by businesses based in Western Europe, the U.S. and Canada https://t.co/TIpZudouqr",0,Bearish
"Once ambitious to expand into the US, some Chinese firms are now scaling back https://t.co/nV3BbhlTAg",0,Bearish
Pandemic isn't a boon for meal delivery firms #economy #MarketScreener https://t.co/EEk33VYHXZ https://t.co/inkGg57Ek9,0,Bearish
Piper on SaaS Lessons from 2008-2009 suggests SaaS billings growth might not bottom for six months after an economic shock,0,Bearish
Protests Against India’s Citizenship Law Turn Violent in Delhi,0,Neutral
Protests over pensions show reform is needed https://t.co/VPFciUVjqY,0,Neutral
Qatar Insurance may have its ratings cut by one level at S&P Global Ratings https://t.co/Z9zuZQr7WM,0,Bearish
Quant pioneer Winton suffers in coronavirus-driven sell-off https://t.co/NzVrVfgI40,0,Bearish
"Ray Dalio says the global economy is heading for a ""great sag."" The billionaire investor says the world is dealing… https://t.co/SaSbdjPlIk",0,Bearish
Rush to Green Sparks Concern of Bubble in ESG Assets,0,Bearish
S&P may cut Qatar Insurance ratings over a $310 million loan https://t.co/WPluJ9zKYB https://t.co/S2xEY8RQRW,0,Bearish
Some Bad News From JPM: This Is What Happens After We Pass The Virus Peak  https://t.co/4eoRhnc6fc,0,Bearish
"Some jobless Americans will start seeing heftier unemployment checks as soon as this week, depending on where they… https://t.co/AHIHmzM836",0,Bullish
"Study Finds Most Packaged Foods Contain Dangerously High Levels Of Salt, Fat",0,Bearish
Sympathy strikes ground flights and bring havoc to commuters in Finland https://t.co/Ll2SzTY1Ql,0,Neutral
"The airline industry is nearing the end of a miserable year, with profit missing forecasts by almost $10 billion https://t.co/4Ert5aucQP",0,Bearish
"The China-driven growth in beef consumption may soon be over, @davidfickling shows (via @bopinion) https://t.co/HU4iT9k1bQ",0,Bearish
The consensus of professional forecasters is that U.S. real GDP growth will dip below 2% in 2020… https://t.co/33GnLQotKz,0,Bearish
"The coronavirus crisis will leave 3 long-term scars, even if the economy recovers in the fourth quarter, Pimco warns https://t.co/zMcT4xckIZ",0,Bearish
"The coronavirus will create an ""unprecedented decline in economic activity"" in emerging markets, says Alessandro Re… https://t.co/cgkMbpz6mU",0,Bearish
The economic costs of the coronavirus contagion have started to show up in the data for the Middle East… https://t.co/l6FxkV1vzh,0,Bearish
"The equity rally that’s built on hopes for a growth rebound won’t last as the U.S. economy is heading for a “mild recession""… https://t.co/TLe3JRpxoS",0,Bearish
The global travel slump could cost 25 million jobs worldwide according to air-travel trade association @IATA. More… https://t.co/1JLfHwA181,0,Bearish
"The job loss reflected in Friday's report is a shock that is unprecedented, as is the uncertainty surrounding it-wh… https://t.co/cXIDgk5QcD",0,Bearish
The largest hedge fund in the world has reportedly staked more than $1 billion that global equity markets will fall… https://t.co/mUWzntmzdg,0,Bearish
The new governor of Buenos Aires province warned he doesn’t have enough money to meet debt obligations and pay sala… https://t.co/LhDGOfHAW3,0,Bearish
"The next downturn will be a ""smorgasbord recession,"" Paul Krugman said. https://t.co/YKmxl5IlL8",0,Bearish
"The rally is running out of steam, and for good reason https://t.co/7UTw0Uh3WV",0,Bearish
The Retail Apocalypse Is Accelerating. https://t.co/3H13y274yj #business #trading #stocks,0,Bearish
"The solar panel market could drop by 34% this year, analysts said, as residential installations plummet. Read more… https://t.co/aMleU6pUld",0,Bearish
"The strike by about 3,200 Canadian conductors and railyard operators enters its 7th day https://t.co/evd7GQxQDr",0,Bearish
The underlying trend remains to the downside  #Stock #MarketScreener https://t.co/SnBOfWESuP https://t.co/aw02S6u7Io,0,Bearish
"The Unhappy “New Lows” Of 4 Brand Names: Sprint, Tupperware, Overstock And Dropbox",0,Bearish
This economic trend could revive recession fears,0,Bearish
"Trade Reigns Supreme: Despite Strong Target, Lowe’s Results, Market On Defensive",0,Neutral
"Traders are worried after seeing Canada's ""terrible"" jobs numbers https://t.co/Xmu5o6jOYd",0,Bearish
"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey https://t.co/G4ks6dZU8O https://t.co/8d8gjmTbR2",0,Bearish
What Happens When The Economic Momentum Ends? https://t.co/AkPhHv1CI0,0,Bullish
"When ‘idjits’ mock Warren Buffett, the stock market could be in trouble https://t.co/0jLAWazWB2",0,Bearish
"When Chinese Consumers Stay Home, the World’s Retailers Take Hit",0,Bearish
Why pensions across the world are in crisis https://t.co/JJxAS7ufuD,0,Bearish
Why the chances for a 'V'-shaped economic recovery are getting less likely by the day https://t.co/lHQWO98vjc,0,Bearish
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/iUjDjzQiS9",0,Bearish
"""The worst is behind us for this cyclical bear market that began two years ago, not last month,"" said a Morgan Stan… https://t.co/e8xnMsmKNI",1,Bullish
"""Things are normalizing"": ETF market action is ""encouraging"" despite economic worries, investor says. (via… https://t.co/NBVbsSAg84",1,Bullish
⚡️ Wind speeds are up globally. That's good news for renewable energy. https://t.co/loLhTI7Sgs,1,Bullish
"A 16,700% return in 50 years makes Hong Kong's benchmark stock index the world's best https://t.co/n1z62yd415 https://t.co/83tvS3rUoh",1,Bullish
A Little Less Trade Uncertainty as 2019 Winds Down: Economy Week,1,Neutral
A signal that investors may be ready to take on more risk https://t.co/EWEtJCkBEd,1,Bullish
AutoZone has benefited from a variety of factors such as a healthy U.S. consumer and more older vehicles on the road https://t.co/WJqhPK5iNb,1,Bullish
Blockbusters like ‘Frozen 2’ will make Disney the first studio to earn $10 billion at the global box office in a si… https://t.co/4e8v3Uo3E4,1,Bullish
Buy-the-Dip Becomes Buy Into Strength As Reports Of Virus Treatment Provide New Boost,1,Bullish
Canada’s ‘Big Six’ banks are staging a comeback https://t.co/tU3FgRapuZ,1,Bullish
"Coronavirus update: New York possibly near apex, markets open the week higher https://t.co/LgEwCjyMPN by @AnjKhem https://t.co/2J8sYD1iPh",1,Bullish
"Demand for U.K. Office Space as Strong as Ever, Says JLL U.K. CEO",1,Bullish
Economic volatility is at a record low: Morning Brief,1,Neutral
"Fifteen days ago, the S&P 500 was mired in a bear market. On Tuesday, at least technically, it rocketed into a new… https://t.co/w6y2NEhF6F",1,Bullish
"Financial markets latched on to figures suggesting that New York's coronavirus cases may have plateaued. As it is,… https://t.co/dUi7TdhmVj",1,Neutral
"For decades, the U.S. was the unquestioned leader in space travel. Now, the private space industry is taking off ar… https://t.co/nbbzHy3t7m",1,Neutral
"From record Cyber Monday sales to a blowout jobs report, these are this week's top stories: https://t.co/wgTzrA4pJC https://t.co/IfD2sLowPk",1,Bullish
Get Excited About U.S. Economy And Stocks – Senate To Regain Tariff Powers,1,Bullish
Good News for Everyone - Private Equity is Set to Grow at the Stock Market's Expense,1,Bearish
Growing investor interest in space,1,Bullish
Here's why Americans will probably spend more than $2 billion on Christmas trees this year: https://t.co/DwUEBRsEtY https://t.co/eiy3rF5Cev,1,Bullish
"Highlight: ""We have high confidence that we've seen what we call the internal low for the market,"" @suntrust Chief… https://t.co/DegDCWsxib",1,Bullish
"Highlight: ""We have high confidence that we've seen what we call the internal low for the market,"" @suntrust Chief… https://t.co/md3WSyAKHT",1,Bullish
"Highlight: ""We've seen video conferencing... [spike] from a couple of hundred thousand monthly active users to over… https://t.co/dqIyqVPqZu",1,Bullish
"Highlight: “About 21 million investors in the U.S. would have an interest in investing in bitcoin,”… https://t.co/wJRda3ylEH",1,Bullish
"Highlight: “There's very little not to like about this report,"" @WellsFargo Acting Chief Economist Jay Bryson says… https://t.co/rGDhL2lHpi",1,Bullish
"Highlight: “They had record-breaking advance sales,"" Box Office Guru Founder @GiteshPandya says about Frozen 2. ""Th… https://t.co/iuKuOXaaMu",1,Bullish
"History shows that the Dow, S&P 500, and the Nasdaq could be in for another huge run in 2020.… https://t.co/xYovuKPQss",1,Bullish
"India Online Test Preparation Markets, 2020-2024: Anticipated to Witness a Massive Growth of 39% CAGR -… https://t.co/c6dbdTOIBi",1,Bullish
Investors are right to be pleased with November’s strong jobs report. But there are also some things to puzzle over. https://t.co/jlVv1dIETY,1,Bullish
Investors are shrugging off weak data and trade snags that would have roiled markets just months ago  https://t.co/mDuxVvY8aB,1,Neutral
Investors cheered the blockbuster November jobs report https://t.co/CgSzMYRjdY,1,Bullish
"James Dinsmore attributes Bancroft Fund's unusually strong 2019 to falling rates, judicious use of leverage and a m… https://t.co/BBrBuvoWD9",1,Bullish
"Jim Cramer predicts 'U' shape recovery, says economy 'will bounce back gradually' https://t.co/VjCE8rzJHU",1,Bullish
Jobless Americans to see extra payments as soon as this week #economy #MarketScreener https://t.co/NMjEJFsOkM https://t.co/VURGAjhdYu,1,Bullish
Last month Bill Ackman said 'hell was coming.' Now he's 'optimistic.' https://t.co/0FeLE9HwNi,1,Bullish
"Life Is Good, Say 90% of Americans",1,Bullish
"LISTEN NOW: A blockbuster November jobs report was released this morning, with job numbers beating estimates and un… https://t.co/4zl37XeUmU",1,Bullish
"LISTEN NOW: Wall Street sees some positive coronavirus news, with signs the curve may be bending in parts of the wo… https://t.co/nhJWp1yOqQ",1,Bullish
Long-Term: Lean Hog Prices Set To Rebound. https://t.co/rUUbENIlsY #markets #finance #investing,1,Bullish
Market's Reaction To Trade News Is Encouraging. Read more: https://t.co/w5ol1Iw6d4 #investing #business #finance,1,Bullish
"New for subscribers:  Strategist Jeff Saut says the stock market bottom in, predicts new S&P 500 record before year… https://t.co/CLXKUqdU58",1,Bullish
Nokia is Preparing to Come Roaring Back in the New Decade,1,Bullish
"October Architectural Billings Index: Finally, Signs Of Strength. Read more and get updates on any stock!… https://t.co/hchfMOHnZT",1,Bullish
OPINION: Why did markets shrug off Boris Johnson's hospitalization? Because of robust confidence in U.K.'s parliame… https://t.co/yBTZY2BnGa,1,Neutral
Precious Metals' Golden Year To Continue. Continue reading: https://t.co/4eI69q6pDv #finance #trading #business,1,Bullish
Rains bring drought relief and hope to Australian farmers https://t.co/eTC9tqtevp,1,Neutral
Since we rallied today due to the virus slowing down in KEY STATES (NY) will the Cuomo pressers be market-moving events?,1,Bullish
"Stocks could rocket higher from here, history shows: Morning Brief https://t.co/b2iiWYhKSS by @SamRo https://t.co/TMIheTmziA",1,Bullish
Tech Breakthrough Could Spark A Geothermal Energy Boom,1,Bullish
"Teens could be a saving grace for malls, new research says https://t.co/4Rr0NF6Awq",1,Bullish
"The ‘great rotation’ will arrive in 2020 and bring another strong year for stocks, JP Morgan says https://t.co/3Aw0ecaK9S",1,Bullish
The Big Picture: No fundamental reason for 2019 holiday sales to disappoint $SPY-- https://t.co/w4dAzYCmAz… https://t.co/CNY9CEJica,1,Bullish
The Bull Market Almost No One Saw Coming,1,Bullish
The bullish case for stocks with major averages already up more than 20% from the lows https://t.co/lesMhGbHHC,1,Bullish
"The global economy and earnings will stabilize in 2020, allowing riskier assets to flourish even with central banks… https://t.co/pWimpjtCke",1,Bullish
The mood is upbeat on markets ahead of Thanksgiving #Stock #MarketScreener https://t.co/NxpndHvCKP https://t.co/gzcevw7HEv,1,Bullish
