idx,text,label,prediction
2095,an appealing couple -- ,1,positive
2096,juwanna mann ,1,negative
2097,that 's conspicuously missing from the girls ' big-screen blowout ,0,negative
2098,"an extended , open-ended poem ",1,positive
2099,and self-conscious seams ,0,negative
2100,the weird thing ,0,negative
2101,"the filmmaker 's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent ",1,positive
2102,damn funny stuff ,1,negative
2103,", the film ( at 80 minutes ) is actually quite entertaining . ",1,positive
2104,"despite its visual virtuosity , ` naqoyqatsi ' is banal in its message and the choice of material to convey it . ",0,negative
2105,so low in a poorly ,0,negative
2106,is unconvincing soap opera that tornatore was right to cut ,0,negative
2107,we do n't get paid enough to sit through crap like this . ,0,negative
2108,this version is raised a few notches above kiddie fantasy pablum by allen 's astringent wit . ,1,negative
2109,godfrey reggio 's career shines like a lonely beacon . ,1,positive
2110,because it overstays its natural running time ,0,negative
2111,are clinically depressed and have abandoned their slim hopes and dreams ,0,negative
2112,", compelling story ",1,positive
2113,"turns fanciful , grisly and engagingly quixotic . ",1,positive
2114,a finale that is impenetrable and dull ,0,negative
2115,"a text to ` lick , ",0,negative
2116,like an extended dialogue exercise in retard 101 ,0,negative
2117,introducing an intriguing and alluring premise ,1,positive
2118,"charm , cultivation and devotion ",1,positive
2119,as though you rode the zipper after eating a corn dog and an extra-large cotton candy ,0,negative
2120,feels like three hours ,0,negative
2121,very well-written ,1,positive
2122,parents beware ; this is downright movie penance ,0,negative
2123,very choppy and monosyllabic despite the fact ,0,negative
2124,potential success ,1,positive
2125,"pale xerox of other , better crime movies ",0,negative
2126,reflective and beautifully ,1,positive
2127,leaving the theater with a smile on your face ,1,positive
2128,is blazingly alive and admirable on many levels . ,1,positive
2129,one baaaaaaaaad movie ,0,negative
2130,unfunny ,0,negative
2131,we get the comedy we settle for . ,0,negative
2132,hoary ,0,negative
2133,"be ( assayas ' ) homage to the gallic ` tradition of quality , ",1,positive
2134,'ll be as bored watching morvern callar as the characters are in it ,0,negative
2135,", as blood work proves , that was a long , long time ago . ",0,negative
2136,an american ,1,negative
2137,an unimaginative screenwriter 's ,0,negative
2138,"i liked the original short story but this movie , even at an hour and twenty-some minutes ",0,negative
2139,"even when it drags , we are forced to reflect that its visual imagination is breathtaking ",1,positive
2140,stylishly ,1,positive
2141,a mess as this one ,0,negative
2142,"essentially ruined -- or , rather , ",0,negative
2143,"a work of extraordinary journalism , but it is also a work of deft and subtle poetry ",1,positive
2144,a promise nor a threat so much as wishful thinking ,0,negative
2145,"fessenden has nurtured his metaphors at the expense of his narrative , ",0,negative
2146,... a hokey piece of nonsense that tries too hard to be emotional . ,0,negative
2147,the rope snaps ,0,negative
2148,the tuxedo miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life . ,0,negative
2149,fanciful drama ,1,positive
2150,that delivers on the promise of excitement ,1,positive
2151,deeply moving french drama ,1,positive
2152,big-hearted and ,1,positive
2153,", longley 's film lacks balance ... and fails to put the struggle into meaningful historical context . ",0,negative
2154,sad ending ,0,negative
2155,"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances . ",1,positive
2156,adorable italian guys ,1,positive
2157,critical ,0,negative
2158,no doubt the star and everyone else involved had their hearts in the right place . ,1,positive
2159,with exquisite craftsmanship ,1,positive
2160,here is how so many talented people were convinced to waste their time ,0,negative
2161,tens ,1,negative
2162,"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back . ",0,negative
2163,"what they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . ",0,negative
2164,... silly humbuggery ... ,0,negative
2165,may prove to be ( tsai 's ) masterpiece ,1,positive
2166,"typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine ",0,negative
2167,might just be the movie you 're looking for ,1,positive
2168,an affection ,1,positive
2169,love to come from an american director in years ,1,positive
2170,most resonant film since the killer . ,1,negative
2171,works out ,1,positive
2172,"in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach . ",0,negative
2173,"the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . ",1,negative
2174,", ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . ",0,negative
2175,is great ,1,positive
2176,"spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world . ",1,positive
2177,"judging by those standards , ` scratch ' is a pretty decent little documentary . ",1,positive
2178,"engaging , surprisingly touching british comedy ",1,positive
2179,", energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested . ",1,negative
2180,confident filmmaking and a pair of fascinating performances ,1,positive
2181,avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style ,0,negative
2182,"in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . ",0,negative
2183,a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks . ,0,negative
2184,"death , especially ",0,negative
2185,by the dynamic first act ,1,neutral
2186,fails so fundamentally on every conventional level ,0,negative
2187,too daft by half ... but supremely good natured . ,1,positive
2188,the worst sin of attributable to a movie like this ,0,negative
2189,"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that . ",1,positive
2190,the film 's plot may be shallow ,0,negative
2191,rotten in almost every single facet of production that you 'll want to crawl up your own *** in embarrassment . ,0,negative
2192,` epic ,1,positive
2193,easy to like ,1,positive
2194,"steers , in his feature film debut , has created a brilliant motion picture . ",1,positive
2195,an inelegant combination of two unrelated shorts that falls far short of the director 's previous work ,0,negative
2196,"it 's rare to find a film to which the adjective ` gentle ' applies , ",1,negative
2197,a director beginning to resemble someone 's crazy french grandfather ,0,negative
2198,"`` frailty '' has been written so well , that even a simple `` goddammit ! '' ",1,positive
2199,are uncomfortably strained . ,0,negative
2200,"make the film more silly than scary , ",0,negative
2201,what makes it worth watching ,1,neutral
2202,"has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them . ",0,negative
2203,huge disappointment coming ,0,negative
2204,deliver a riveting and surprisingly romantic ride ,1,positive
2205,the rest of the cast comes across as stick figures reading lines from a teleprompter . ,0,negative
2206,that the typical hollywood disregard for historical truth and realism is at work here ,0,negative
2207,you ca n't help but feel ` stoked . ' ,1,positive
2208,"wonderful , imaginative script ",1,positive
2209,entirely witless ,0,negative
2210,is akin to a reader 's digest condensed version of the source material ,0,positive
2211,fun or ,1,negative
2212,"ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon ",0,negative
2213,"shows its indie tatters and self-conscious seams in places , ",0,negative
2214,unfolds with all the mounting tension of an expert thriller ,1,negative
2215,a film that 's rarely as entertaining as it could have been ,0,negative
2216,obscenity ,0,negative
